 "x" ,
 "http://yago-knowledge.org/resource/_Q28684675" ,
 "http://yago-knowledge.org/resource/_Q28686743" ,
 "http://yago-knowledge.org/resource/_Q28687603" ,
 "http://yago-knowledge.org/resource/_Q28689159" ,
 "http://yago-knowledge.org/resource/_Q2869151" ,
 "http://yago-knowledge.org/resource/_Q2870424" ,
 "http://yago-knowledge.org/resource/_Q28722651" ,
 "http://yago-knowledge.org/resource/_Q2873326" ,
 "http://yago-knowledge.org/resource/_Q2877799" ,
 "http://yago-knowledge.org/resource/_Q2878176" ,
 "http://yago-knowledge.org/resource/_Q2887056" ,
 "http://yago-knowledge.org/resource/_Q2896456" ,
 "http://yago-knowledge.org/resource/_Q29052329" ,
 "http://yago-knowledge.org/resource/_Q2905364" ,
 "http://yago-knowledge.org/resource/_Q29063707" ,
 "http://yago-knowledge.org/resource/_Q2907267" ,
 "http://yago-knowledge.org/resource/_Q29075770" ,
 "http://yago-knowledge.org/resource/_Q2909819" ,
 "http://yago-knowledge.org/resource/_Q2910233" ,
 "http://yago-knowledge.org/resource/_Q2920221" ,
 "http://yago-knowledge.org/resource/_Q2929554" ,
 "http://yago-knowledge.org/resource/_Q2930362" ,
 "http://yago-knowledge.org/resource/_Q2932177" ,
 "http://yago-knowledge.org/resource/_Q2933549" ,
 "http://yago-knowledge.org/resource/_Q2939954" ,
 "http://yago-knowledge.org/resource/_Q2941243" ,
 "http://yago-knowledge.org/resource/_Q2941357" ,
 "http://yago-knowledge.org/resource/_Q2941699" ,
 "http://yago-knowledge.org/resource/_Q2943496" ,
 "http://yago-knowledge.org/resource/_Q2943869" ,
 "http://yago-knowledge.org/resource/_Q2956217" ,
 "http://yago-knowledge.org/resource/_Q2956511" ,
 "http://yago-knowledge.org/resource/_Q2960910" ,
 "http://yago-knowledge.org/resource/_Q2961387" ,
 "http://yago-knowledge.org/resource/_Q2961441" ,
 "http://yago-knowledge.org/resource/_Q2963353" ,
 "http://yago-knowledge.org/resource/_Q2964579" ,
 "http://yago-knowledge.org/resource/_Q2969433" ,
 "http://yago-knowledge.org/resource/_Q2986083" ,
 "http://yago-knowledge.org/resource/_Q2989601" ,
 "http://yago-knowledge.org/resource/_Q29897391" ,
 "http://yago-knowledge.org/resource/_Q2994793" ,
 "http://yago-knowledge.org/resource/_Q30014871" ,
 "http://yago-knowledge.org/resource/_Q3001541" ,
 "http://yago-knowledge.org/resource/_Q3002142" ,
 "http://yago-knowledge.org/resource/_Q3008499" ,
 "http://yago-knowledge.org/resource/_Q3013350" ,
 "http://yago-knowledge.org/resource/_Q30134065" ,
 "http://yago-knowledge.org/resource/_Q3015514" ,
 "http://yago-knowledge.org/resource/_Q3015585" ,
 "http://yago-knowledge.org/resource/_Q3020397" ,
 "http://yago-knowledge.org/resource/_Q3020502" ,
 "http://yago-knowledge.org/resource/_Q3023892" ,
 "http://yago-knowledge.org/resource/_Q3024029" ,
 "http://yago-knowledge.org/resource/_Q3024032" ,
